trailer_title,url,imdb_id,year,rating,votes,genre
HOT MILLIONS trailer,https://archive.org/download/HotMillionsTrailer/HotMillionsTrailer.mp4,0063094,1968,6.9,1861.0,Comedy|Crime
THE CHARGE OF THE LIGHT BRIGADE trailer,https://archive.org/download/TheChargeOfTheLightBrigadeTrailer/TheChargeOfTheLightBrigadeTrailer.mp4,0062790,1968,6.7,3093.0,Drama|History|War
NIGHT OF THE LIVING DEAD 1990 trailer,https://archive.org/download/NightOfTheLivingDead1990Trailer/NightOfTheLivingDead1990Trailer.mp4,0063350,1990,7.9,115774.0,Horror|Thriller
GIRL IN GOLD BOOTS trailer.,https://archive.org/download/GirlInGoldBootsTrailer/GirlInGoldBootsTrailer.mp4,0174685,1968,2.3,3494.0,Crime|Drama|Music|Romance
THE SCALPHUNTERS trailer,https://archive.org/download/TheScalphuntersTrailer/TheScalphuntersTrailer.mp4,0063557,1968,6.8,3213.0,Comedy|Western
THE VALLEY OF GWANGI trailer,https://archive.org/download/TheValleyOfGwangiTrailer/TheValleyOfGwangiTrailer.mp4,0065163,1969,6.3,4011.0,Action|Adventure|Sci-Fi|Thriller|Western
THE ILLUSTRATED MAN trailer,https://archive.org/download/TheIllustratedManTrailer/TheIllustratedManTrailer.mp4,0064473,1969,6.0,2753.0,Drama|Fantasy|Horror|Sci-Fi
100 RIFLES trailer,https://archive.org/download/100RiflesTrailer/100RiflesTrailer.mp4,0063970,1969,6.0,2874.0,Adventure|Romance|War|Western
BUTCH CASSIDY AND THE SUNDANCE KID trailer & tv spots,https://archive.org/download/ButchCassidyAndTheSundanceKidTrailerTvSpots/ButchCassidyAndTheSundanceKidTrailer1.mp4,0064115,1969,8.0,200783.0,Biography|Crime|Drama|Western
I GIRASOLI trailer,https://archive.org/download/IGirasoliTrailer/IGirasoliTrailer.mp4,0065782,1970,7.4,3269.0,Drama|War
"COUNT YORGA, VAMPIRE trailer",https://archive.org/download/CountYorgaVampireTrailer/CountYorgaVampireTrailer.mp4,0066952,1970,5.8,2274.0,Drama|Fantasy|Horror|Mystery|Romance|Thriller
CRY OF THE BANSHEE trailer,https://archive.org/download/CryOfTheBansheeTrailer/CryOfTheBansheeTrailer.mp4,0065597,1970,5.6,2030.0,Horror
THE PRIVATE LIFE OF SHERLOCK HOLMES trailer,https://archive.org/download/ThePrivateLifeOfSherlockHolmesTrailer/ThePrivateLifeOfSherlockHolmesTrailer.mp4,0066249,1970,7.1,10559.0,Adventure|Comedy|Crime|Mystery|Romance|Thriller
HAROLD AND MAUDE trailer 2,https://archive.org/download/HaroldAndMaudeTrailer2/HaroldAndMaudeTrailer2.mp4,0067185,1971,7.9,70326.0,Comedy|Drama|Romance
THE CORPSE GRINDERS trailer.,https://archive.org/download/TheCorpseGrindersTrailer_421/TheCorpseGrindersTrailer.mp4,0068414,1971,4.0,1278.0,Comedy|Horror
THE FRENCH CONNECTION trailer,https://archive.org/download/TheFrenchConnectionTrailer/TheFrenchConnectionTrailer.mp4,0067116,1971,7.7,109074.0,Action|Crime|Drama|Thriller
WILLY WONKA & THE CHOCOLATE FACTORY trailer,https://archive.org/download/WillyWonkaTheChocolateFactoryTrailer/WillyWonkaTheChocolateFactoryTrailer.mp4,0067992,2005,7.8,176877.0,Family|Fantasy|Musical
THE ANDROMEDA STRAIN 1971 trailer,https://archive.org/download/TheAndromedaStrain1971Trailer/TheAndromedaStrain1971Trailer.mp4,0066769,1971,7.2,33426.0,Mystery|Sci-Fi|Thriller
WOMEN IN CAGES trailer,https://archive.org/download/WomenInCagesTrailer/WomenInCagesTrailer.mp4,0067995,1971,5.0,1348.0,Action|Crime|Drama
BANANAS trailer,https://archive.org/download/BananasTrailer_733/BananasTrailer.mp4,0066808,1971,7.0,33819.0,Comedy
ZATOICHI MEETS THE ONE-ARMED SWORDSMAN trailer,https://archive.org/download/ZatoichiMeetsTheOne-armedSwordsmanTrailer/ZatoichiMeetsTheOne-armedSwordsmanTrailer.mp4,0066602,1971,7.2,1308.0,Action|Adventure|Drama
HAROLD AND MAUDE trailer 1,https://archive.org/download/HaroldAndMaudeTrailer1/HaroldAndMaudeTrailer1.mp4,0067185,1971,7.9,70326.0,Comedy|Drama|Romance
AVANTI trailer,https://archive.org/download/AvantiTrailer/AvantiTrailer.mp4,0068240,1972,7.2,9374.0,Comedy|Romance
THE THING WITH TWO HEADS trailer,https://archive.org/download/TheThingWithTwoHeadsTrailer/TheThingWithTwoHeadsTrailer.mp4,0069372,1972,4.5,2245.0,Comedy|Sci-Fi
CABARET trailer,https://archive.org/download/CabaretTrailer/CabaretTrailer.mp4,0068327,1972,7.8,47908.0,Drama|Music|Musical
THE BIG BIRD CAGE trailer,https://archive.org/download/TheBigBirdCageTrailer/TheBigBirdCageTrailer.mp4,0068273,1972,6.0,2234.0,Action|Crime|Drama
SILENT RUNNING trailer,https://archive.org/download/SilentRunningTrailer/SilentRunningTrailer.mp4,0067756,1972,6.7,26537.0,Drama|Sci-Fi
INVASION OF THE BEE GIRLS trailer,https://archive.org/download/InvasionOfTheBeeGirlsTrailer/InvasionOfTheBeeGirlsTrailer.mp4,0070222,1973,5.0,2462.0,Horror|Sci-Fi
AMERICAN GRAFFITI trailer,https://archive.org/download/AmericanGraffitiTrailer/AmericanGraffitiTrailer.mp4,0069704,1973,7.4,81198.0,Comedy|Drama
LADY SNOWBLOOD trailer,https://archive.org/download/LadySnowbloodTrailer/LadySnowbloodTrailer.mp4,0158714,1973,7.7,12235.0,Action|Drama|Thriller
THE GOLDEN VOYAGE OF SINBAD trailer,https://archive.org/download/TheGoldenVoyageOfSinbadTrailer/TheGoldenVoyageOfSinbadTrailer.mp4,0071569,1973,6.8,8188.0,Action|Adventure|Fantasy
FANTASTIC PLANET trailer,https://archive.org/download/FantasticPlanetTrailer/FantasticPlanetTrailer.mp4,0070544,1973,7.8,24603.0,Animation|Sci-Fi
SLEEPER trailer,https://archive.org/download/SleeperTrailer/SleeperTrailer.mp4,0070707,1973,7.2,39615.0,Comedy|Sci-Fi
"CAHILL, UNITED STATES MARSHAL trailer",https://archive.org/download/CahillUnitedStatesMarshalTrailer/CahillUnitedStatesMarshalTrailer.mp4,0069834,1973,6.6,5889.0,Drama|Western
THE TRAIN ROBBERS trailer,https://archive.org/download/TheTrainRobbersTrailer/TheTrainRobbersTrailer.mp4,0070825,1973,6.5,5287.0,Action|Comedy|Romance|Western
MR MAJESTYK trailer,https://archive.org/download/MrMajestykTrailer/MrMajestykTrailer.mp4,0071866,1974,6.8,7540.0,Action|Crime|Drama|Romance|Thriller
FLESH GORDON trailer,https://archive.org/download/FleshGordonTrailer/FleshGordonTrailer.mp4,0068595,1974,4.8,3885.0,Comedy|Sci-Fi
McQ trailer,https://archive.org/download/McqTrailer/McqTrailer.mp4,0071824,1974,6.3,4689.0,Action|Crime|Drama|Mystery|Thriller
YOUNG FRANKENSTEIN trailer,https://archive.org/download/YoungFrankensteinTrailer/YoungFrankensteinTrailer.mp4,0072431,1974,8.0,142398.0,Comedy
DEAD OF NIGHT trailer,https://archive.org/download/DEADOFNIGHTTrailer/DEAD OF NIGHT trailer.mp4,0068457,1945,6.6,4438.0,Drama|Horror|Thriller
ARABIAN NIGHTS trailer,https://archive.org/download/ArabianNightsTrailer/ArabianNightsTrailer.mp4,0071502,1943,6.8,7121.0,Comedy|Drama|Fantasy|History|Romance
LADY SNOWBLOOD 2 trailer,https://archive.org/download/LadySnowblood2Trailer/LadySnowblood2Trailer.mp4,0072157,1974,6.4,3167.0,Drama|Thriller
DEATH RACE 2000 trailer,https://archive.org/download/DeathRace2000Trailer/DeathRace2000Trailer.mp4,0072856,2000,6.2,24392.0,Action|Comedy|Sci-Fi|Sport
BARRY LYNDON trailer,https://archive.org/download/BarryLyndonTrailer/BarryLyndonTrailer.mp4,0072684,1975,8.1,148028.0,Adventure|Drama|History|War
ROCKY trailer,https://archive.org/download/RockyTrailer/RockyTrailer.mp4,0075148,1976,8.1,513677.0,Drama|Sport
SINBAD & THE EYE OF THE TIGER trailer,https://archive.org/download/SinbadTheEyeOfTheTigerTrailer/SinbadTheEyeOfTheTigerTrailer.mp4,0076716,1977,6.4,6911.0,Action|Adventure|Family|Fantasy
HIGH ANXIETY trailer,https://archive.org/download/HighAnxietyTrailer/HighAnxietyTrailer.mp4,0076141,1977,6.7,19694.0,Comedy|Mystery|Thriller
TENTACLES trailer,https://archive.org/download/TentaclesTrailer/TentaclesTrailer.mp4,0076809,1977,3.7,3160.0,Action|Adventure|Comedy|Horror|Sci-Fi|Thriller
"OH, GOD trailer",https://archive.org/download/OhGodTrailer/OhGodTrailer.mp4,0076489,1977,6.6,8650.0,Comedy|Fantasy
ANIMAL HOUSE trailer,https://archive.org/download/AnimalHouseTrailer/AnimalHouseTrailer.mp4,0077975,1978,7.5,111186.0,Comedy
CORVETTE SUMMER trailer,https://archive.org/download/CorvetteSummerTrailer/CorvetteSummerTrailer.mp4,0077372,1978,5.7,2784.0,Adventure|Comedy
DEATHSPORT trailer,https://archive.org/download/DeathsportTrailer/DeathsportTrailer.mp4,0077414,2000,4.1,1579.0,Action|Drama|Sci-Fi|Sport|Thriller
ICE CASTLES trailer,https://archive.org/download/IceCastlesTrailer/IceCastlesTrailer.mp4,0077716,1978,6.6,3104.0,Drama|Romance|Sport
THE CHINA SYNDROME trailer,https://archive.org/download/TheChinaSyndromeTrailer/TheChinaSyndromeTrailer.mp4,0078966,1979,7.4,26901.0,Drama|Thriller
EASY MONEY trailer,https://archive.org/download/EasyMoneyTrailer/EasyMoneyTrailer.mp4,0079367,1979,7.2,52697.0,Comedy
ALL THAT JAZZ trailer,https://archive.org/download/AllThatJazzTrailer/AllThatJazzTrailer.mp4,0078754,1979,7.9,27904.0,Drama|Music|Musical
Alien - trailer,https://archive.org/download/Alien-Trailer/Trailer-Alien.mp4,0078748,1979,8.4,780818.0,Horror|Sci-Fi
FAST COMPANY 1938 trailer,https://archive.org/download/FastCompany1938Trailer/FastCompany1938Trailer.mp4,0079138,1938,5.5,1660.0,Drama|Sport
THE ROSE trailer,https://archive.org/download/TheRoseTrailer/TheRoseTrailer.mp4,0079826,1979,7.0,7784.0,Drama|Music|Romance
THE SHINING trailer,https://archive.org/download/TheShiningTrailer/TheShiningTrailer.mp4,0081505,1980,8.4,888765.0,Drama|Horror
THE DAY THE WORLD ENDED trailer,https://archive.org/download/TheDayTheWorldEndedTrailer/TheDayTheWorldEndedTrailer.mp4,0081747,1980,4.6,2482.0,Action|Adventure|Drama|Thriller
KAGEMUSHA US trailer,https://archive.org/download/KagemushaUsTrailer/KagemushaUsTrailer.mp4,0080979,1980,8.0,31876.0,Drama|History|War
SHOGUN ASSASSIN trailer,https://archive.org/download/ShogunAssassinTrailer/ShogunAssassinTrailer.mp4,0081506,1980,7.4,9678.0,Action|Adventure
STARDUST MEMORIES trailer,https://archive.org/download/StardustMemoriesTrailer/StardustMemoriesTrailer.mp4,0081554,1980,7.3,21037.0,Comedy|Drama
NINE TO FIVE trailer,https://archive.org/download/NineToFiveTrailer/NineToFiveTrailer.mp4,0080319,1980,6.9,27337.0,Comedy
"OH, GOD, BOOK 2 trailer",https://archive.org/download/OhGodBook2Trailer/OhGodBook2Trailer.mp4,0081268,1980,5.3,2098.0,Comedy|Fantasy
THE BLUES BROTHERS dvd trailer,https://archive.org/download/TheBluesBrothersDvdTrailer/TheBluesBrothersDvdTrailer.mp4,0080455,1980,7.9,181481.0,Action|Adventure|Comedy|Crime|Music|Musical
PORKY'S trailer,https://archive.org/download/PorkysTrailer/PorkysTrailer.mp4,0084522,1981,6.2,38106.0,Comedy
"HISTORY OF THE WORLD, PART 1 trailer",https://archive.org/download/HistoryOfTheWorldPart1Trailer/HistoryOfTheWorldPart1Trailer.mp4,0082517,1981,6.9,45573.0,Comedy|History|Musical
GALAXY OF TERROR trailer,https://archive.org/download/GalaxyOfTerrorTrailer/GalaxyOfTerrorTrailer.mp4,0082431,1981,5.1,6757.0,Action|Adventure|Horror|Sci-Fi
THE PREY trailer,https://archive.org/download/ThePreyTrailer/ThePreyTrailer.mp4,0083111,1981,7.2,16330.0,Action|Thriller
THE BIBLE trailer,https://archive.org/download/TheBibleTrailer/TheBibleTrailer.mp4,0082517,1981,6.9,45573.0,Comedy|History|Musical
TIME BANDITS trailer,https://archive.org/download/TimeBanditsTrailer/TimeBanditsTrailer.mp4,0081633,1981,7.0,58154.0,Adventure|Comedy|Fantasy|Sci-Fi
THE FUNHOUSE trailer.,https://archive.org/download/TheFunhouseTrailer/TheFunhouseTrailer.mp4,0082427,1981,5.9,12182.0,Horror
IVANHOE trailer,https://archive.org/download/IvanhoeTrailer/IvanhoeTrailer.mp4,0084157,1982,6.7,4361.0,Adventure|Drama|Romance
POLTERGEIST trailer,https://archive.org/download/PoltergeistTrailer_577/PoltergeistTrailer.mp4,0084516,1982,7.3,143485.0,Horror|Thriller
The Man Who Saved The World (Turkish Star Wars) 1982,https://archive.org/download/TheManWhoSavedTheWorldturkishStarWars1982/TurkishLionmanCompressed-desktop.mp4,0182060,1982,4.5,7268.0,Action|Adventure|Sci-Fi
FORBIDDEN WORLD trailer,https://archive.org/download/ForbiddenWorldTrailer/ForbiddenWorldTrailer.mp4,0083959,1982,5.2,4334.0,Horror|Sci-Fi
48 HOURS trailer,https://archive.org/download/48HoursTrailer/48HoursTrailer.mp4,0083511,1982,6.9,68564.0,Action|Comedy|Crime|Drama|Thriller
GANDHI trailer,https://archive.org/download/GandhiTrailer/GandhiTrailer.mp4,0083987,1982,8.0,216720.0,Biography|Drama|History
DEAD MEN DON'T WEAR PLAID trailer,https://archive.org/download/DeadMenDontWearPlaidTrailer/DeadMenDontWearPlaidTrailer.mp4,0083798,1982,6.9,20290.0,Comedy|Crime|Mystery|Thriller
THE WORLD ACCORDING TO GARP trailer,https://archive.org/download/TheWorldAccordingToGarpTrailer/TheWorldAccordingToGarpTrailer.mp4,0084917,1982,7.2,24750.0,Comedy|Drama
EVIL UNDER THE SUN trailer,https://archive.org/download/EvilUnderTheSunTrailer/EvilUnderTheSunTrailer.mp4,0083908,1982,7.1,14218.0,Crime|Drama|Mystery
ZU WARRIORS trailer,https://archive.org/download/ZuWarriorsTrailer/ZuWarriorsTrailer.mp4,0086308,1983,6.6,2396.0,Action|Adventure|Fantasy|Horror
STRANGE BREW trailer,https://archive.org/download/StrangeBrewTrailer/StrangeBrewTrailer.mp4,0086373,1983,6.7,15574.0,Comedy|Crime|Sci-Fi
KRULL trailer,https://archive.org/download/KrullTrailer/KrullTrailer.mp4,0085811,1983,6.1,30135.0,Action|Adventure|Fantasy|Sci-Fi
NATIONAL LAMPOON'S VACATION trailer,https://archive.org/download/NationalLampoonsVacationTrailer/NationalLampoonsVacationTrailer.mp4,0085995,1983,7.4,95970.0,Adventure|Comedy
BRAINSTORM 1983 trailer,https://archive.org/download/BrainstormTrailer/BrainstormTrailer.mp4,0085271,1983,6.5,10859.0,Sci-Fi|Thriller
RISKY BUSINESS trailers,https://archive.org/download/RiskyBusinessTrailers/RiskyBusinessTrailer.mp4,0086200,1983,6.8,80323.0,Comedy|Crime|Drama|Romance
"OH, GOD, YOU DEVIL! trailer",https://archive.org/download/OhGodYouDevilTrailer/OhGodYouDevilTrailer.mp4,0087835,1984,5.5,2303.0,Comedy|Fantasy
FLETCH trailer,https://archive.org/download/FletchTrailer/FletchTrailer.mp4,0089155,1989,6.9,47298.0,Comedy|Crime|Mystery
CLUE trailer,https://archive.org/download/ClueTrailer/ClueTrailer.mp4,0088930,1985,7.3,81456.0,Comedy|Crime|Mystery|Thriller
INVASION USA trailer,https://archive.org/download/InvasionUsaTrailer/InvasionUsaTrailer.mp4,0089348,1985,5.5,8791.0,Action|Thriller
LADYHAWKE trailer,https://archive.org/download/LadyhawkeTrailer/LadyhawkeTrailer.mp4,0089457,1985,7.0,42991.0,Adventure|Comedy|Drama|Fantasy
THE GOONIES trailer,https://archive.org/download/TheGooniesTrailer/TheGooniesTrailer.mp4,0089218,1985,7.8,242109.0,Adventure|Comedy|Family
A ROOM WITH A VIEW trailer,https://archive.org/download/ARoomWith_aViewTrailer/ARoomWith_aViewTrailer.mp4,0091867,1985,7.3,39318.0,Drama|Romance
PEE-WEE'S BIG ADVENTURE trailer,https://archive.org/download/Pee-weesBigAdventureTrailer/Pee-weesBigAdventureTrailer.mp4,0089791,1985,7.0,49122.0,Adventure|Comedy|Family
SILVERADO trailer,https://archive.org/download/SilveradoTrailer/SilveradoTrailer.mp4,0090022,1985,7.2,38095.0,Action|Crime|Drama|Romance|Western
THE LETTER trailer,https://archive.org/download/TheLetterTrailer/TheLetterTrailer.mp4,0089981,1985,6.6,6345.0,Comedy|Romance
THE ADVENTURES OF MARK TWAIN trailer,https://archive.org/download/TheAdventuresOfMarkTwainTrailer/TheAdventuresOfMarkTwainTrailer.mp4,0088678,1985,7.4,2567.0,Animation|Adventure|Family|Fantasy|Sci-Fi
OUT OF AFRICA trailer,https://archive.org/download/OutOfAfricaTrailer/OutOfAfricaTrailer.mp4,0089755,1986,7.2,72025.0,Biography|Drama|Romance
INVADERS FROM MARS trailer,https://archive.org/download/InvadersFromMarsTraier/InvadersFromMarsTraier.mp4,0091276,1986,5.6,7884.0,Horror|Sci-Fi
NIGHT OF THE CREEPS trailer,https://archive.org/download/NightOfTheCreepsTrailer/NightOfTheCreepsTrailer.mp4,0091630,1986,6.8,20757.0,Comedy|Horror|Sci-Fi
CHILDREN OF A LESSER GOD trailer,https://archive.org/download/ChildrenOfALesserGodTrailer/ChildrenOfALesserGodTrailer.mp4,0090830,1986,7.2,14853.0,Drama|Romance
HAUNTED HONEYMOON trailer,https://archive.org/download/HauntedHoneymoonTrailer/HauntedHoneymoonTrailer.mp4,0091178,1986,5.8,6688.0,Comedy
LABYRINTH trailer,https://archive.org/download/LabyrinthTrailer/Labyrinth1986Trailer.mp4,0091369,1986,7.4,123126.0,Adventure|Family|Fantasy|Musical
THE TEXAS CHAINSAW MASSACRE 2006 trailer,https://archive.org/download/TheTexasChainsawMassacre2006Trailer/TheTexasChainsawMassacre2006Trailer.mp4,0092076,2006,5.6,27841.0,Comedy|Horror
THE PRINCESS BRIDE trailer.,https://archive.org/download/ThePrincessBrideTrailer/ThePrincessBrideTrailer.mp4,0093779,1987,8.0,390665.0,Adventure|Family|Fantasy|Romance
RAISING ARIZONA trailer,https://archive.org/download/RaisingArizonaTrailer/RaisingArizonaTrailer.mp4,0093822,1987,7.3,125940.0,Comedy|Crime
CREEPOZOIDS trailer,https://archive.org/download/CreepozoidsTrailer/CreepozoidsTrailer.mp4,0092795,1987,3.9,1998.0,Horror|Sci-Fi
THE WITCHES OF EASTWICK trailer,https://archive.org/download/TheWitchesOfEastwickTrailer/TheWitchesOfEastwickTrailer.mp4,0094332,1987,6.6,61850.0,Comedy|Fantasy|Horror
THE UNTOUCHABLES trailer,https://archive.org/download/TheUntouchablesTrailer/TheUntouchablesTrailer.mp4,0094226,1987,7.9,278721.0,Crime|Drama|Thriller
AMAZON WOMEN ON THE MOON trailer,https://archive.org/download/AmazonWomenOnTheMoonTrailer/AmazonWomenOnTheMoonTrailer.mp4,0092546,1987,6.2,9916.0,Comedy|Sci-Fi
SLAVE GIRLS FROM BEYOND INFINITY trailer,https://archive.org/download/SlaveGirlsFromBeyondInfinityTrailer/SlaveGirlsFromBeyondInfinityTrailer.mp4,0093991,1987,4.5,1243.0,Action|Adventure|Comedy|Horror|Sci-Fi|Thriller
NO WAY OUT trailer,https://archive.org/download/NoWayOutTrailer/NoWayOutTrailer.mp4,0093640,1987,7.1,35112.0,Action|Crime|Drama|Mystery|Romance|Thriller
COMING TO AMERICA trailer,https://archive.org/download/ComingToAmericaTrailer/ComingToAmericaTrailer.mp4,0094898,1988,7.0,163659.0,Comedy|Romance
HALLOWEEN 4 trailer,https://archive.org/download/Halloween4Trailer/Halloween4Trailer.mp4,0095271,1988,5.9,43798.0,Horror|Thriller
WITCHCRAFT trailer,https://archive.org/download/WitchcraftTrailer/WitchcraftTrailer.mp4,0096453,1988,4.3,1712.0,Horror
MISSISSIPPI BURNING trailer,https://archive.org/download/MississippiBurning.Trailer/MississippiBurningTrailer.mp4,0095647,1988,7.8,87327.0,Crime|Drama|History|Mystery|Thriller
A FISH CALLED WANDA trailer,https://archive.org/download/AFishCalledWandaTrailer/AFishCalledWandaTrailer.mp4,0095159,1988,7.5,130889.0,Comedy|Crime
THE ADVENTURES OF BARON MUNCHAUSEN teaser trailer,https://archive.org/download/TheAdventuresOfBaronMunchausenTeaserTrailer/TheAdventuresOfBaronMunchausenTeaserTrailer.mp4,0096764,1988,7.2,50431.0,Adventure|Comedy|Fantasy
MARRIED TO THE MOB trailer,https://archive.org/download/MarriedToTheMobTrailer/MarriedToTheMobTrailer.mp4,0095593,1988,6.2,15937.0,Comedy|Crime|Romance
SORORITY BABES IN THE SLIMEBALL BOWL-O-RAMA trailer,https://archive.org/download/SororityBabesInTheSlimeballBowl-o-ramaTrailer/SororityBabesInTheSlimeballBowl-o-ramaTrailer.mp4,0096142,1988,5.0,3273.0,Comedy|Horror
SCROOGED trailer,https://archive.org/download/ScroogedTrailer/ScroogedTrailer.mp4,0096061,1988,7.0,84855.0,Comedy|Drama|Fantasy|Romance
DRIVING MISS DAISY trailer,https://archive.org/download/DrivingMissDaisyTrailer/DrivingMissDaisyTrailer.mp4,0097239,1989,7.3,98503.0,Drama
HEATHERS trailer,https://archive.org/download/HeathersTrailer/HeathersTrailer.mp4,0097493,1989,7.2,87785.0,Comedy|Crime
HARLEM NIGHTS trailer,https://archive.org/download/HarlemNightsTrailer/HarlemNightsTrailer.mp4,0097481,1989,6.1,20197.0,Comedy|Crime|Drama
GREAT BALLS OF FIRE trailer,https://archive.org/download/GreatBallsOfFireTrailer/GreatBallsOfFireTrailer.mp4,0097457,1989,6.3,15310.0,Biography|Drama|Music
CANNIBAL WOMEN IN THE AVOCADO JUNGLE OF DEATH trailer,https://archive.org/download/CannibalWomenInTheAvocadoJungleOfDeathTrailer/CannibalWomenInTheAvocadoJungleOfDeathTrailer.mp4,0094834,1989,4.8,2593.0,Action|Adventure|Comedy|Horror|Romance
FLETCH LIVES trailer,https://archive.org/download/FletchLivesTrailer/FletchLivesTrailer.mp4,0097366,1989,6.1,19566.0,Comedy|Crime|Mystery
SUNDOWN trailer,https://archive.org/download/SundownTrailer/SundownTrailer.mp4,0098412,1989,6.1,2324.0,Comedy|Horror|Western
MILLER'S CROSSING trailer,https://archive.org/download/MillersCrossingTrailer/MillersCrossingTrailer.mp4,0100150,1990,7.7,125071.0,Crime|Drama|Thriller
EDWARD SCISSORHANDS trailer,https://archive.org/download/EdwardScissorhandsTrailer/EdwardScissorhandsTrailer.mp4,0099487,1990,7.9,443930.0,Drama|Fantasy|Romance
FLESH GORDON MEETS THE COSMIC CHEERLEADERS trailer,https://archive.org/download/FleshGordonMeetsTheCosmicCheerleadersTrailer/FleshGordonMeetsTheCosmicCheerleadersTrailer.mp4,0097365,1990,3.6,1399.0,Comedy|Sci-Fi
CYRANO DE BERGERAC trailer,https://archive.org/download/CyranoDeBergeracTrailer/CyranoDeBergeracTrailer.mp4,0099334,1990,7.5,22360.0,Comedy|Drama|History|Romance
BARTON FINK trailer,https://archive.org/download/BartonFinkTrailet/BartonFinkTrailet.mp4,0101410,1991,7.7,112370.0,Comedy|Drama|Thriller
THE COMMITMENTS trailer,https://archive.org/download/TheCommitmentsTrailer/TheCommitmentsTrailer.mp4,0101605,1991,7.6,32268.0,Comedy|Drama|Music
FATHER OF THE BRIDE trailer,https://archive.org/download/FatherOfTheBrideTrailer/FatherOfTheBrideTrailer.mp4,0101862,1991,6.5,68238.0,Comedy|Family|Romance
NOTHING BUT TROUBLE trailer,https://archive.org/download/NothingButTroubleTrailer/NothingButTroubleTrailer.mp4,0102558,1991,5.2,22480.0,Comedy
FRANKIE AND JOHNNY 1991 trailer,https://archive.org/download/FrankieAndJohnny1991Trailer/FrankieAndJohnny1991Trailer.mp4,0101912,1991,6.8,28765.0,Comedy|Drama|Romance
THE FISHER KING trailers,https://archive.org/download/TheFisherKingTrailers/TheFisherKingTrailer1.mp4,0101889,1991,7.5,78806.0,Comedy|Drama|Fantasy
X trailer,https://archive.org/download/XTrailer/XTrailer.mp4,0104797,1992,7.7,84859.0,Biography|Drama|History
CRISS CROSS trailer,https://archive.org/download/CrissCrossTrailer/CrissCrossTrailer.mp4,0104027,1992,5.8,1718.0,Crime|Drama
ORLANDO trailer,https://archive.org/download/OrlandoTrailer/OrlandoTrailer.mp4,0107756,1992,7.2,14383.0,Biography|Drama|Fantasy|Romance
THE LOVER trailer,https://archive.org/download/TheLoverTrailer/TheLoverTrailer.mp4,0101316,1992,6.9,19119.0,Biography|Drama|Romance
A FEW GOOD MEN trailer,https://archive.org/download/AFewGoodMenTrailer/AFewGoodMenTrailer.mp4,0104257,1992,7.7,233174.0,Drama|Thriller
BRAM STOKER'S DRACULA trailer,https://archive.org/download/BramStokersDraculaTrailer/BramStokersDraculaTrailer.mp4,0103874,1992,7.4,191241.0,Horror
THE SANDLOT trailer,https://archive.org/download/TheSandlotTrailer/TheSandlotTrailer.mp4,0108037,1993,7.8,78336.0,Comedy|Drama|Family|Sport
SISTER ACT 2 trailer,https://archive.org/download/SisterAct2Trailer/SisterAct2Trailer.mp4,0108147,1993,5.6,48830.0,Comedy|Family|Music
CONEHEADS trailer,https://archive.org/download/ConeheadsTrailer/ConeheadsTrailer.mp4,0106598,1993,5.3,50816.0,Comedy|Sci-Fi
IRON MONKEY trailer,https://archive.org/download/IronMonkeyTrailer/IronMonkeyTrailer.mp4,0108148,1993,7.5,15313.0,Action|Crime|Drama
THE FIRM trailers,https://archive.org/download/TheFirmTrailers/TheFirmTrailer1.mp4,0106918,1993,6.8,119203.0,Drama|Mystery|Thriller
GETTYSBURG trailers,https://archive.org/download/GettysburgTrailers/GettysburgTrailer1.mp4,0107007,1993,7.6,25906.0,Drama|History|War
GRUMPY OLD MEN trailers,https://archive.org/download/GrumpyOldMenTrailers/GrumpyOldMenTrailer.mp4,0107050,1993,7.0,42682.0,Comedy|Drama|Romance
THE AGE OF INNOCENCE trailer,https://archive.org/download/TheAgeOfInnocenceTrailer/TheAgeOfInnocenceTrailer.mp4,0106226,1993,7.2,52213.0,Drama|Romance
GROUNDHOG DAY trailer,https://archive.org/download/GroundhogDayTrailer/GroundhogDayTrailer.mp4,0107048,1993,8.0,574539.0,Comedy|Fantasy|Romance
ATTACK OF THE 50FT WOMAN 1958 trailer,https://archive.org/download/AttackOfThe50ftWoman1958Trailer/AttackOfThe50ftWoman1958Trailer.mp4,0106317,1958,3.9,2843.0,Comedy|Sci-Fi
REALITY BITES trailer,https://archive.org/download/RealityBitesTrailer/RealityBitesTrailer.mp4,0110950,1994,6.6,45782.0,Comedy|Drama|Romance
INTERVIEW WITH THE VAMPIRE trailer,https://archive.org/download/InterviewWithTheVampireTrailer/InterviewWithTheVampireTrailer.mp4,0110148,1994,7.5,293110.0,Drama|Horror
COPS & ROBBERSONS trailer,https://archive.org/download/CopsRobbersonsTrailer/CopsRobbersonsTrailer.mp4,0109480,1994,5.2,6312.0,Comedy|Crime|Thriller
COLOR OF NIGHT trailer,https://archive.org/download/ColorOfNightTrailer/ColorOfNightTrailer.mp4,0109456,1994,5.2,22589.0,Mystery|Romance|Thriller
ED WOOD trailer,https://archive.org/download/EdWoodTrailer/EdWoodTrailer.mp4,0109707,1994,7.8,164277.0,Biography|Comedy|Drama
IL POSTINO trailer,https://archive.org/download/IlPostinoTrailer/IlPostinoTrailer.mp4,0110877,1994,7.7,33326.0,Biography|Comedy|Drama|Romance
